"realSum","room_type","room_shared","room_private","person_capacity","host_is_superhost","multi","biz","cleanliness_rating","guest_satisfaction_overall","bedrooms","dist","metro_dist","city","weekends"
909.474374897476,"Entire home/apt","False","False",4,"True",1,0,10,98,2,2.6186894385817,0.430812395257234,"Amsterdam",TRUE
264.101422445106,"Private room","False","True",2,"True",0,0,10,98,1,2.85095042299861,1.07203293553125,"Amsterdam",TRUE
196.611440489302,"Private room","False","True",2,"True",1,0,10,97,1,10.7234953491253,0.45455577477829,"Amsterdam",TRUE
700.442903006585,"Entire home/apt","False","False",4,"True",0,0,9,97,2,4.93449074767349,1.01423242097232,"Amsterdam",TRUE
307.22002202798,"Private room","False","True",2,"False",0,0,10,99,1,3.81629431238274,2.64239342115535,"Amsterdam",TRUE
675.837180418532,"Entire home/apt","False","False",2,"False",0,0,10,94,1,3.37210751935109,2.13869200141866,"Amsterdam",TRUE
516.251493918871,"Entire home/apt","False","False",3,"False",0,0,9,97,1,3.14129484488962,2.27046124625593,"Amsterdam",TRUE
496.801256063553,"Entire home/apt","False","False",2,"True",0,0,10,98,1,1.58414503545617,1.19783621446772,"Amsterdam",TRUE
442.668666369836,"Entire home/apt","False","False",2,"False",0,0,10,100,1,1.68092768037289,0.204165392930561,"Amsterdam",TRUE
1155.53160077801,"Entire home/apt","False","False",4,"True",0,0,10,98,2,2.42574257770232,0.236393382253905,"Amsterdam",TRUE
1473.76561291683,"Entire home/apt","False","False",4,"True",0,0,10,99,3,1.24753765902455,0.93953690815847,"Amsterdam",TRUE
780.352916363977,"Entire home/apt","False","False",2,"False",0,0,10,100,1,2.87036033635519,0.669930586165032,"Amsterdam",TRUE
276.521453846695,"Private room","False","True",2,"True",1,0,10,96,1,7.72304800282528,3.24632959776985,"Amsterdam",TRUE
587.725259531788,"Entire home/apt","False","False",4,"False",0,0,10,96,2,1.7768561018629,1.59525221698224,"Amsterdam",TRUE
430.248634968247,"Entire home/apt","False","False",2,"False",0,0,10,98,1,2.30570256440795,1.5136773378543,"Amsterdam",TRUE
1175.21617884845,"Entire home/apt","False","False",4,"False",0,0,9,98,3,2.06497815648418,0.12561007479937,"Amsterdam",TRUE
798.631453143674,"Entire home/apt","False","False",4,"False",1,0,8,87,2,0.218359026069462,0.259152084500463,"Amsterdam",TRUE
3638.13183980503,"Entire home/apt","False","False",4,"False",0,0,10,97,3,0.724197749210584,0.186356852300587,"Amsterdam",TRUE
479.460080144354,"Entire home/apt","False","False",3,"False",0,0,9,92,1,2.01002326268677,1.47509878625321,"Amsterdam",TRUE
934.08009748553,"Entire home/apt","False","False",2,"True",1,0,10,99,1,1.15475966987061,1.28467662881106,"Amsterdam",TRUE
484.14688444684,"Private room","False","True",2,"False",0,0,8,91,1,0.226415425494927,0.442660191544606,"Amsterdam",TRUE
706.770088814942,"Entire home/apt","False","False",2,"True",0,0,10,100,1,1.06146829518202,0.740698703519491,"Amsterdam",TRUE
639.045766644014,"Entire home/apt","False","False",4,"False",1,0,10,94,2,1.83762586039192,1.58422575596889,"Amsterdam",TRUE
639.045766644014,"Private room","False","True",5,"True",1,0,10,99,2,1.08880194735734,1.21252767968649,"Amsterdam",TRUE
1020.08295643615,"Entire home/apt","False","False",4,"True",0,0,9,96,2,1.38880257745903,0.126947748802452,"Amsterdam",TRUE
1192.32301455253,"Entire home/apt","False","False",4,"False",0,0,10,98,2,0.711001157114987,0.895748991215627,"Amsterdam",TRUE
798.631453143674,"Entire home/apt","False","False",2,"True",0,0,10,99,1,3.41827804385383,1.17432840045934,"Amsterdam",TRUE
952.827314695475,"Entire home/apt","False","False",4,"False",0,0,10,98,3,3.38583288152889,0.859183842754517,"Amsterdam",TRUE
614.44004405596,"Private room","False","True",2,"False",1,0,8,78,1,3.68112360039095,0.626129098575165,"Amsterdam",TRUE
802.380896585663,"Entire home/apt","False","False",4,"True",0,0,10,97,1,2.06068201611235,1.06176887998484,"Amsterdam",TRUE
1069.29440161226,"Entire home/apt","False","False",4,"False",0,0,10,98,3,3.76903848543726,1.5272098588701,"Amsterdam",TRUE
265.507463735852,"Private room","False","True",2,"True",0,0,10,97,1,4.77541772269842,0.991526605113038,"Amsterdam",TRUE
328.310641389169,"Private room","False","True",3,"False",0,0,8,85,2,5.90264748015051,2.09543976000958,"Amsterdam",TRUE
1163.26482787711,"Entire home/apt","False","False",4,"True",1,0,10,99,2,0.534692163486192,0.359049439233147,"Amsterdam",TRUE
280.270897288684,"Private room","False","True",2,"False",0,0,10,92,1,2.40745497725843,1.34436474924888,"Amsterdam",TRUE
553.042907693389,"Entire home/apt","False","False",4,"True",0,0,10,100,1,2.20754390108217,1.79846054511895,"Amsterdam",TRUE
522.344339512104,"Private room","False","True",2,"False",1,0,10,97,1,1.10115273890675,0.351577763405437,"Amsterdam",TRUE
614.44004405596,"Entire home/apt","False","False",2,"False",0,0,10,98,1,2.3789767341261,0.372753995050857,"Amsterdam",TRUE
663.651489232067,"Entire home/apt","False","False",2,"False",0,0,8,80,1,3.60356658312345,0.566839809905379,"Amsterdam",TRUE
279.099196213062,"Private room","False","True",2,"False",1,0,9,96,1,3.01862995584818,0.524689400576214,"Amsterdam",TRUE
1044.68867902421,"Entire home/apt","False","False",2,"False",0,0,10,100,1,0.763267329877964,0.739732057589998,"Amsterdam",TRUE
384.786633234129,"Private room","False","True",2,"False",1,0,9,93,1,4.13720368318966,2.84089325236984,"Amsterdam",TRUE
589.834321467907,"Entire home/apt","False","False",2,"False",0,0,9,96,1,0.906272891211289,0.695096213135287,"Amsterdam",TRUE
405.877252595318,"Entire home/apt","False","False",2,"False",1,0,10,89,1,3.63676907570084,0.440386141456535,"Amsterdam",TRUE
2556.88608722143,"Entire home/apt","False","False",6,"True",1,0,10,99,3,0.970911959980532,1.09602649055958,"Amsterdam",TRUE
985.634944812879,"Entire home/apt","False","False",2,"False",0,0,10,97,1,2.11962226724845,1.50861584102024,"Amsterdam",TRUE
1214.11665455909,"Entire home/apt","False","False",4,"False",0,0,9,93,0,1.93784533740331,1.57279636066898,"Amsterdam",TRUE
305.813980737234,"Private room","False","True",4,"True",0,0,10,96,1,3.71078695239775,0.221595386593071,"Amsterdam",TRUE
297.377732992759,"Private room","False","True",2,"True",0,0,9,87,1,4.71894857820955,0.732174509734529,"Amsterdam",TRUE
553.042907693389,"Entire home/apt","False","False",4,"True",1,0,10,99,1,4.4561352989426,0.412647747724043,"Amsterdam",TRUE
1229.11442832705,"Entire home/apt","False","False",4,"False",1,0,8,80,2,4.01853927966437,0.614457959737508,"Amsterdam",TRUE
251.915731258641,"Private room","False","True",2,"False",0,0,8,87,1,2.43040607156923,0.313177970361305,"Amsterdam",TRUE
562.885196728611,"Private room","False","True",4,"False",0,0,10,96,1,0.958111463519253,0.988574592132427,"Amsterdam",TRUE
903.615869519368,"Entire home/apt","False","False",4,"False",1,0,10,100,2,2.21902604210015,0.153451213445838,"Amsterdam",TRUE
244.416844374663,"Private room","False","True",2,"False",1,0,10,90,1,1.2588877555998,1.13476320006172,"Amsterdam",TRUE
221.45150329248,"Private room","False","True",2,"True",1,0,10,100,1,10.8534900602862,0.764033051247314,"Amsterdam",TRUE
482.975183371218,"Entire home/apt","False","False",2,"False",1,0,9,92,1,0.559306059213901,0.586551573344996,"Amsterdam",TRUE
436.341480561479,"Entire home/apt","False","False",3,"False",0,0,9,90,1,3.31273673041625,0.516871010644467,"Amsterdam",TRUE
835.891547348441,"Entire home/apt","False","False",2,"False",0,0,10,100,1,1.13304054855424,0.419941893133602,"Amsterdam",TRUE
833.548145197197,"Entire home/apt","False","False",4,"False",0,0,10,97,2,2.37916048139408,0.48221735626403,"Amsterdam",TRUE
424.155789375015,"Entire home/apt","False","False",2,"False",0,0,10,96,1,1.59090544094565,1.51677705157252,"Amsterdam",TRUE
602.254352869496,"Entire home/apt","False","False",4,"False",0,0,10,97,1,2.17844885725592,1.39719423420144,"Amsterdam",TRUE
1425.96020903147,"Entire home/apt","False","False",4,"False",0,0,9,95,2,0.693804219531778,0.610414283574483,"Amsterdam",TRUE
445.949429381576,"Private room","False","True",2,"False",0,0,9,89,1,1.04295043531911,1.10630698158373,"Amsterdam",TRUE
267.850865887095,"Private room","False","True",2,"True",1,0,9,95,1,2.47416345307349,1.49985384483337,"Amsterdam",TRUE
356.431467204087,"Private room","False","True",2,"True",1,0,10,100,0,2.49738973424883,0.567815874679664,"Amsterdam",TRUE
1413.54017762988,"Private room","False","True",4,"False",0,0,10,95,4,2.52859349463319,1.47267928819301,"Amsterdam",TRUE
479.460080144354,"Entire home/apt","False","False",2,"False",0,0,9,95,1,4.77431069382823,0.282051508808454,"Amsterdam",TRUE
1473.76561291683,"Entire home/apt","False","False",4,"True",0,0,10,99,3,1.05029766028169,0.806464427006232,"Amsterdam",TRUE
335.575188058023,"Entire home/apt","False","False",2,"False",1,0,9,96,1,3.14576454277049,0.665479667236393,"Amsterdam",TRUE
623.11063201556,"Entire home/apt","False","False",2,"True",1,0,10,98,1,1.75034293712506,1.63559257240187,"Amsterdam",TRUE
344.480116232747,"Entire home/apt","False","False",3,"False",1,0,9,85,0,5.21298607558419,3.83273377689937,"Amsterdam",TRUE
290.113186323905,"Private room","False","True",2,"False",1,0,8,82,1,2.21051936314916,1.20608127300476,"Amsterdam",TRUE
725.282965809763,"Entire home/apt","False","False",2,"False",0,0,10,100,1,2.64343836642693,1.78553697690544,"Amsterdam",TRUE
1106.3201556019,"Entire home/apt","False","False",2,"True",0,0,10,99,1,1.01841692401727,0.860175899479944,"Amsterdam",TRUE
438.919222927847,"Entire home/apt","False","False",2,"False",1,0,10,93,1,2.53299574673744,0.34429915217818,"Amsterdam",TRUE
349.166920535233,"Private room","False","True",2,"False",0,1,10,93,1,2.37021582436065,1.85626861405941,"Amsterdam",TRUE
737.234316781103,"Entire home/apt","False","False",2,"False",0,0,8,80,1,2.44589201153502,0.626873243765226,"Amsterdam",TRUE
307.22002202798,"Entire home/apt","False","False",2,"False",0,0,9,94,1,2.89497558709426,1.76884070635348,"Amsterdam",TRUE
1997.51599371968,"Entire home/apt","False","False",6,"False",0,0,9,100,3,1.51227916255202,0.194110391633682,"Amsterdam",TRUE
638.811426428889,"Entire home/apt","False","False",2,"False",0,0,9,99,1,4.02663798165762,0.872466206705206,"Amsterdam",TRUE
1137.01872378319,"Entire home/apt","False","False",4,"True",0,0,10,97,3,3.19728318922666,0.54123811440405,"Amsterdam",TRUE
405.877252595318,"Private room","False","True",4,"False",0,0,10,90,1,11.1871153436103,0.423894001359766,"Amsterdam",TRUE
749.654348182692,"Entire home/apt","False","False",4,"False",0,0,10,97,2,3.76061854316846,2.30488289652242,"Amsterdam",TRUE
453.448316265554,"Private room","False","True",2,"False",0,1,10,94,0,0.830719619255734,0.451423804138422,"Amsterdam",TRUE
474.304595411619,"Entire home/apt","False","False",2,"False",0,1,9,91,0,0.744379957398194,0.512056398840895,"Amsterdam",TRUE
307.22002202798,"Private room","False","True",2,"False",1,0,10,99,1,2.23875733441571,0.234258095291329,"Amsterdam",TRUE
762.074379584281,"Private room","False","True",4,"False",0,0,10,100,2,1.28223183669724,1.19756556690964,"Amsterdam",TRUE
818.550371429241,"Private room","False","True",2,"False",0,0,9,90,1,1.34737785916039,0.616777131412164,"Amsterdam",TRUE
649.122395894359,"Entire home/apt","False","False",2,"False",0,0,10,100,1,1.59103684940824,1.51388361016265,"Amsterdam",TRUE
420.406345933026,"Entire home/apt","False","False",2,"True",0,0,9,94,0,2.13793218380902,0.0577114571692112,"Amsterdam",TRUE
206.453729524524,"Private room","False","True",2,"True",0,0,10,99,0,6.37300541681925,3.65569069046574,"Amsterdam",TRUE
651.231457830478,"Entire home/apt","False","False",2,"False",0,0,10,98,1,0.90328019178537,0.974313607058537,"Amsterdam",TRUE
897.054343495887,"Entire home/apt","False","False",2,"False",0,0,10,96,1,3.246686510564,0.733237556692158,"Amsterdam",TRUE
405.877252595318,"Entire home/apt","False","False",2,"False",0,0,10,98,1,1.48680746461357,1.52579952372513,"Amsterdam",TRUE
216.530358774869,"Private room","False","True",2,"False",0,0,10,94,1,10.8986280781293,0.200327524109933,"Amsterdam",TRUE
442.668666369836,"Private room","False","True",2,"False",0,0,9,88,1,0.816692870905354,0.943060028243709,"Amsterdam",TRUE
325.732899022801,"Private room","False","True",2,"True",1,0,10,95,1,3.25439011235994,0.815046625302888,"Amsterdam",TRUE
1352.14304126731,"Entire home/apt","False","False",4,"False",0,0,9,97,2,0.612825000827275,0.626152491659938,"Amsterdam",TRUE
583.975816089799,"Entire home/apt","False","False",4,"False",0,0,10,100,2,6.80541998701553,0.417853352166945,"Amsterdam",TRUE
688.022871604996,"Entire home/apt","False","False",4,"False",0,0,9,98,3,4.05554576333564,2.14413738742853,"Amsterdam",TRUE
298.783774283505,"Private room","False","True",4,"False",0,0,9,93,1,7.29788018844807,3.02968934272654,"Amsterdam",TRUE
405.877252595318,"Entire home/apt","False","False",2,"False",1,0,10,100,1,2.85305013326951,1.15001419830905,"Amsterdam",TRUE
282.848639655051,"Private room","False","True",2,"True",0,0,10,99,1,4.17342605523065,0.357500127196782,"Amsterdam",TRUE
645.37295245237,"Entire home/apt","False","False",3,"False",0,0,10,97,2,9.46119572086665,0.519959540803068,"Amsterdam",TRUE
303.470578585991,"Private room","False","True",4,"False",1,0,5,80,0,3.87569393471353,0.533560667946897,"Amsterdam",TRUE
